freq,unit,mot_nrg,geo,time,value
A,NR,TOTAL,BE,2017,553692
A,NR,TOTAL,BE,2018,557487
A,NR,TOTAL,BE,2019,558003
A,NR,TOTAL,BE,2020,439038
A,NR,TOTAL,BE,2021,392769
A,NR,TOTAL,BE,2022,374597
A,NR,TOTAL,BE,2023,484639
A,NR,TOTAL,BE,2024,456303
A,NR,TOTAL,BG,2015,17271
A,NR,TOTAL,BG,2016,20386
A,NR,TOTAL,BG,2017,25995
A,NR,TOTAL,BG,2018,28584
A,NR,TOTAL,BG,2019,32885
A,NR,TOTAL,BG,2020,20429
A,NR,TOTAL,BG,2021,24467
A,NR,TOTAL,BG,2022,28568
A,NR,TOTAL,BG,2023,37476
A,NR,TOTAL,BG,2024,42799
A,NR,TOTAL,CY,2015,10078
A,NR,TOTAL,CY,2016,12468
A,NR,TOTAL,CY,2017,13118
A,NR,TOTAL,CY,2018,13126
A,NR,TOTAL,CY,2019,12601
A,NR,TOTAL,CY,2020,10237
A,NR,TOTAL,CY,2021,10611
A,NR,TOTAL,CY,2022,11577
A,NR,TOTAL,CY,2023,14637
A,NR,TOTAL,CY,2024,15061
A,NR,TOTAL,CZ,2015,229731
A,NR,TOTAL,CZ,2016,257854
A,NR,TOTAL,CZ,2017,269622
A,NR,TOTAL,CZ,2018,259525
A,NR,TOTAL,CZ,2019,247567
A,NR,TOTAL,CZ,2020,198400
A,NR,TOTAL,CZ,2021,205397
A,NR,TOTAL,CZ,2022,177644
A,NR,TOTAL,CZ,2023,212662
A,NR,TOTAL,CZ,2024,217520
A,NR,TOTAL,DE,2015,3206042
A,NR,TOTAL,DE,2016,3285904
A,NR,TOTAL,DE,2017,3441262
A,NR,TOTAL,DE,2018,3435778
A,NR,TOTAL,DE,2019,3607258
A,NR,TOTAL,DE,2020,2917678
A,NR,TOTAL,DE,2021,2622132
A,NR,TOTAL,DE,2022,2651357
A,NR,TOTAL,DE,2023,2844609
A,NR,TOTAL,DE,2024,2817331
A,NR,TOTAL,DK,2015,206653
A,NR,TOTAL,DK,2016,222469
A,NR,TOTAL,DK,2017,221473
A,NR,TOTAL,DK,2018,218475
A,NR,TOTAL,DK,2019,225620
A,NR,TOTAL,DK,2020,198979
A,NR,TOTAL,DK,2021,186592
A,NR,TOTAL,DK,2022,149285
A,NR,TOTAL,DK,2023,173374
A,NR,TOTAL,DK,2024,173461
A,NR,TOTAL,EE,2015,21064
A,NR,TOTAL,EE,2016,23020
A,NR,TOTAL,EE,2017,25621
A,NR,TOTAL,EE,2018,26299
A,NR,TOTAL,EE,2019,27579
A,NR,TOTAL,EE,2020,19295
A,NR,TOTAL,EE,2021,22610
A,NR,TOTAL,EE,2022,20558
A,NR,TOTAL,EE,2023,22986
A,NR,TOTAL,EE,2024,25744
A,NR,TOTAL,EL,2015,75497
A,NR,TOTAL,EL,2016,78790
A,NR,TOTAL,EL,2017,88001
A,NR,TOTAL,EL,2018,103322
A,NR,TOTAL,EL,2019,114007
A,NR,TOTAL,EL,2020,79597
A,NR,TOTAL,EL,2021,100274
A,NR,TOTAL,EL,2022,105219
A,NR,TOTAL,EL,2023,134465
A,NR,TOTAL,EL,2024,136984
A,NR,TOTAL,ES,2015,1047782
A,NR,TOTAL,ES,2016,1228412
A,NR,TOTAL,ES,2017,1339232
A,NR,TOTAL,ES,2018,1439270
A,NR,TOTAL,ES,2019,1372821
A,NR,TOTAL,ES,2020,927523
A,NR,TOTAL,ES,2021,918831
A,NR,TOTAL,ES,2022,851525
A,NR,TOTAL,ES,2023,983721
A,NR,TOTAL,ES,2024,1067172
A,NR,TOTAL,FI,2015,108819
A,NR,TOTAL,FI,2016,119000
A,NR,TOTAL,FI,2017,118587
A,NR,TOTAL,FI,2018,120505
A,NR,TOTAL,FI,2019,114202
A,NR,TOTAL,FI,2020,96418
A,NR,TOTAL,FI,2021,98485
A,NR,TOTAL,FI,2022,81700
A,NR,TOTAL,FI,2023,87509
A,NR,TOTAL,FI,2024,74075
A,NR,TOTAL,FR,2015,1886229
A,NR,TOTAL,FR,2016,1984471
A,NR,TOTAL,FR,2017,2157670
A,NR,TOTAL,FR,2018,2223581
A,NR,TOTAL,FR,2019,2258277
A,NR,TOTAL,FR,2020,1693530
A,NR,TOTAL,FR,2021,1708675
A,NR,TOTAL,FR,2022,1576950
A,NR,TOTAL,FR,2023,1841326
A,NR,TOTAL,FR,2024,1781580
A,NR,TOTAL,HR,2015,34820
A,NR,TOTAL,HR,2016,43015
A,NR,TOTAL,HR,2017,50412
A,NR,TOTAL,HR,2018,59856
A,NR,TOTAL,HR,2019,62975
A,NR,TOTAL,HR,2020,36047
A,NR,TOTAL,HR,2021,35246
A,NR,TOTAL,HR,2022,37044
A,NR,TOTAL,HR,2023,43866
A,NR,TOTAL,HR,2024,47806
A,NR,TOTAL,HU,2015,77414
A,NR,TOTAL,HU,2016,96735
A,NR,TOTAL,HU,2017,116305
A,NR,TOTAL,HU,2018,136755
A,NR,TOTAL,HU,2019,158167
A,NR,TOTAL,HU,2020,128196
A,NR,TOTAL,HU,2021,122080
A,NR,TOTAL,HU,2022,111631
A,NR,TOTAL,HU,2023,107860
A,NR,TOTAL,HU,2024,121674
A,NR,TOTAL,IE,2015,129959
A,NR,TOTAL,IE,2016,149763
A,NR,TOTAL,IE,2017,133579
A,NR,TOTAL,IE,2018,128549
A,NR,TOTAL,IE,2019,126104
A,NR,TOTAL,IE,2020,92393
A,NR,TOTAL,IE,2021,108615
A,NR,TOTAL,IE,2022,107620
A,NR,TOTAL,IE,2023,125530
A,NR,TOTAL,IE,2024,125138
A,NR,TOTAL,IT,2015,1593857
A,NR,TOTAL,IT,2016,1848841
A,NR,TOTAL,IT,2017,1993826
A,NR,TOTAL,IT,2018,1944312
A,NR,TOTAL,IT,2019,1948479
A,NR,TOTAL,IT,2020,1437259
A,NR,TOTAL,IT,2021,1518876
A,NR,TOTAL,IT,2022,1335690
A,NR,TOTAL,IT,2023,1581156
A,NR,TOTAL,IT,2024,1592098
A,NR,TOTAL,LT,2015,13757
A,NR,TOTAL,LT,2016,16402
A,NR,TOTAL,LT,2017,19083
A,NR,TOTAL,LT,2018,21678
A,NR,TOTAL,LT,2019,25609
A,NR,TOTAL,LT,2020,40878
A,NR,TOTAL,LT,2021,28209
A,NR,TOTAL,LT,2022,24115
A,NR,TOTAL,LT,2023,26866
A,NR,TOTAL,LT,2024,27857
A,NR,TOTAL,LU,2015,46473
A,NR,TOTAL,LU,2016,50561
A,NR,TOTAL,LU,2017,52775
A,NR,TOTAL,LU,2018,52811
A,NR,TOTAL,LU,2019,55008
A,NR,TOTAL,LU,2020,45189
A,NR,TOTAL,LU,2021,44372
A,NR,TOTAL,LU,2022,42094
A,NR,TOTAL,LU,2023,49155
A,NR,TOTAL,LU,2024,46635
A,NR,TOTAL,LV,2015,14291
A,NR,TOTAL,LV,2016,16768
A,NR,TOTAL,LV,2017,17064
A,NR,TOTAL,LV,2018,17185
A,NR,TOTAL,LV,2019,18537
A,NR,TOTAL,LV,2020,13725
A,NR,TOTAL,LV,2021,14621
A,NR,TOTAL,LV,2022,16715
A,NR,TOTAL,LV,2023,18451
A,NR,TOTAL,LV,2024,17135
A,NR,TOTAL,MT,2015,7168
A,NR,TOTAL,MT,2016,7306
A,NR,TOTAL,MT,2017,7776
A,NR,TOTAL,MT,2018,8175
A,NR,TOTAL,MT,2019,7698
A,NR,TOTAL,MT,2020,4602
A,NR,TOTAL,MT,2021,5250
A,NR,TOTAL,MT,2022,6429
A,NR,TOTAL,MT,2023,7464
A,NR,TOTAL,MT,2024,7683
A,NR,TOTAL,NL,2015,448906
A,NR,TOTAL,NL,2016,382512
A,NR,TOTAL,NL,2017,414306
A,NR,TOTAL,NL,2018,443529
A,NR,TOTAL,NL,2019,445218
A,NR,TOTAL,NL,2020,355432
A,NR,TOTAL,NL,2021,322318
A,NR,TOTAL,NL,2022,312070
A,NR,TOTAL,NL,2023,369635
A,NR,TOTAL,NL,2024,381463
A,NR,TOTAL,PL,2015,356337
A,NR,TOTAL,PL,2016,418058
A,NR,TOTAL,PL,2017,490651
A,NR,TOTAL,PL,2018,540396
A,NR,TOTAL,PL,2019,561153
A,NR,TOTAL,PL,2020,432394
A,NR,TOTAL,PL,2021,450831
A,NR,TOTAL,PL,2022,421565
A,NR,TOTAL,PL,2023,477258
A,NR,TOTAL,PL,2024,554248
A,NR,TOTAL,PT,2015,178495
A,NR,TOTAL,PT,2016,207330
A,NR,TOTAL,PT,2017,224037
A,NR,TOTAL,PT,2018,228139
A,NR,TOTAL,PT,2019,223674
A,NR,TOTAL,PT,2020,145270
A,NR,TOTAL,PT,2021,146641
A,NR,TOTAL,PT,2022,158258
A,NR,TOTAL,PT,2023,200237
A,NR,TOTAL,PT,2024,210411
A,NR,TOTAL,RO,2015,81175
A,NR,TOTAL,RO,2016,95181
A,NR,TOTAL,RO,2017,106873
A,NR,TOTAL,RO,2018,130921
A,NR,TOTAL,RO,2019,161564
A,NR,TOTAL,RO,2020,126329
A,NR,TOTAL,RO,2021,121210
A,NR,TOTAL,RO,2022,129324
A,NR,TOTAL,RO,2023,144609
A,NR,TOTAL,RO,2024,151105
A,NR,TOTAL,SE,2015,361908
A,NR,TOTAL,SE,2016,387997
A,NR,TOTAL,SE,2017,392717
A,NR,TOTAL,SE,2018,365513
A,NR,TOTAL,SE,2019,366946
A,NR,TOTAL,SE,2020,293771
A,NR,TOTAL,SE,2021,303906
A,NR,TOTAL,SE,2022,289779
A,NR,TOTAL,SE,2023,290768
A,NR,TOTAL,SE,2024,270744
A,NR,TOTAL,SI,2015,60668
A,NR,TOTAL,SI,2016,64899
A,NR,TOTAL,SI,2017,72477
A,NR,TOTAL,SI,2018,74518
A,NR,TOTAL,SI,2019,72710
A,NR,TOTAL,SI,2020,53367
A,NR,TOTAL,SI,2021,53428
A,NR,TOTAL,SI,2022,45679
A,NR,TOTAL,SI,2023,48455
A,NR,TOTAL,SI,2024,52533
A,NR,TOTAL,SK,2015,78180
A,NR,TOTAL,SK,2016,88504
A,NR,TOTAL,SK,2017,96312
A,NR,TOTAL,SK,2018,98602
A,NR,TOTAL,SK,2019,101743
A,NR,TOTAL,SK,2020,76300
A,NR,TOTAL,SK,2021,75608
A,NR,TOTAL,SK,2022,78659
A,NR,TOTAL,SK,2023,86812
A,NR,TOTAL,SK,2024,91544
